brand_name,peta,leaping_bunny,parent_company,parent_status,notes
Attindas Hygiene Partners,TRUE,FALSE,,unknown,
ATTITUDE,TRUE,FALSE,Bio-Spectra,ok,
ATWATER,FALSE,TRUE,,unknown,
ATZEN Superior to Organic® Skin Care,FALSE,TRUE,,unknown,
Au Natural Organics Company,TRUE,FALSE,,unknown,
Au Naturale,TRUE,FALSE,,unknown,
Au Naturel Botanicals,TRUE,FALSE,,unknown,
Auá Natural,TRUE,FALSE,,unknown,
Àuda.B,TRUE,FALSE,,unknown,
Audelia's Collection,FALSE,TRUE,,unknown,
AUDREY & YOUNG,TRUE,FALSE,,unknown,
auf auf,TRUE,FALSE,,unknown,
Augustus BioMed,TRUE,FALSE,,unknown,
Auli Skin,FALSE,TRUE,,unknown,
Aunt Fannie’s,TRUE,TRUE,,unknown,
Aunu,FALSE,TRUE,,unknown,
Aura,TRUE,FALSE,,unknown,
Aura Cacia,TRUE,FALSE,,unknown,
Aura Hair + Body Mist™ in Lychee Baby,FALSE,TRUE,,unknown,
Aura Hair + Body Mist™ Toasted Sugar,FALSE,TRUE,,unknown,
Aura Hair Mist™,FALSE,TRUE,,unknown,
Aura MLM,TRUE,FALSE,,unknown,
Aura Nova,TRUE,FALSE,Novitagroup,ok,
Aura Organics,FALSE,TRUE,,unknown,
Aurae Natura,TRUE,FALSE,,unknown,
auratherapy,FALSE,TRUE,,unknown,
Auravie Biocosméticos,TRUE,FALSE,,unknown,
Aurelia Probiotic Skincare,TRUE,FALSE,,unknown,
AURÉOLAH,TRUE,FALSE,,unknown,
Auromère,FALSE,TRUE,,unknown,
Auromère Ayurvedic Imports,TRUE,FALSE,,unknown,
Aurora Rose,TRUE,FALSE,Aurora Natural Skincare,ok,
Aussie,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
Australian Bush Flower Essences,TRUE,FALSE,,unknown,
Australian Cosmetics,TRUE,FALSE,,unknown,
Australian Glow,TRUE,FALSE,,unknown,
Australian Gold,TRUE,FALSE,,unknown,
Australian Native Botanicals,TRUE,FALSE,,unknown,
Authentic,FALSE,TRUE,,unknown,
Authentic Beauty Concept,TRUE,FALSE,Henkel,bad,Henkel sells in China
Authentic Oil Co,TRUE,FALSE,,unknown,
Aux sources de Manon,TRUE,FALSE,,unknown,
AVA Cosmetics,TRUE,FALSE,,unknown,
AVA Haircare,TRUE,FALSE,,unknown,
Avalon Organics,TRUE,FALSE,,unknown,
AVANI Dead Sea Cosmetics,TRUE,FALSE,,unknown,
AVANT Skincare,TRUE,FALSE,,unknown,
avant-atlas,FALSE,TRUE,,unknown,
Avarelle,FALSE,TRUE,,unknown,
Avasiare Professional Skincare and Cosmetics,TRUE,FALSE,,unknown,
Avatara,TRUE,FALSE,,unknown,
Avativ,TRUE,FALSE,,unknown,
Aveda,TRUE,FALSE,Estee Lauder,bad,Estée Lauder sells in China
Aveeno,TRUE,FALSE,Johnson & Johnson,ok,
Avene,TRUE,FALSE,,unknown,
Averr Aglow,TRUE,FALSE,,unknown,
AveSeena,TRUE,TRUE,,unknown,
Avestan,TRUE,FALSE,,unknown,
AVGERINOS COSMETICS,TRUE,FALSE,,unknown,
Aviva Labs,TRUE,FALSE,,unknown,
Avocado Dreamin LLC,TRUE,FALSE,,unknown,
Avon,TRUE,FALSE,,unknown,
Avorio Skincare,FALSE,TRUE,,unknown,
Avoskin Beauty,TRUE,FALSE,,unknown,
Avoyd,TRUE,FALSE,,unknown,
Avril,TRUE,FALSE,,unknown,
Avroy Shlain Cosmetics,TRUE,FALSE,,unknown,
AvryBeauty,TRUE,FALSE,,unknown,
AVYA SKINCARE,FALSE,TRUE,,unknown,
AWAIIKIN,TRUE,FALSE,,unknown,
Awake,TRUE,FALSE,Tarte Cosmetics,ok,
Awakening Mineral Therapies,TRUE,FALSE,,unknown,
Awakening Spirit,TRUE,TRUE,,unknown,
Awen Skin Care,TRUE,FALSE,,unknown,
Axachem,TRUE,FALSE,,unknown,
Axe,TRUE,FALSE,Unilever,bad,Unilever sells in China
Axiology,TRUE,FALSE,,unknown,
AXION-BUBBLE,TRUE,FALSE,,unknown,
AXIS-Y,TRUE,FALSE,,unknown,
AYA Cosmetics,TRUE,FALSE,,unknown,
Ayda,TRUE,FALSE,,unknown,
Ayeya,FALSE,TRUE,,unknown,
Ayluna,TRUE,FALSE,,unknown,
AYOND,FALSE,TRUE,,unknown,
Ayr Skin Care,TRUE,FALSE,,unknown,
Ayuface,TRUE,FALSE,TekMaison LLC,ok,
Ayuga,TRUE,FALSE,,unknown,
Ayumi Natural,TRUE,FALSE,,unknown,
Ayurblooms,FALSE,TRUE,,unknown,
Ayurved Pratishan,TRUE,FALSE,,unknown,
Ayurveda Holistic Center,TRUE,FALSE,,unknown,
Ayurveda Sutra Co,FALSE,TRUE,,unknown,
Azafran Organics,TRUE,FALSE,,unknown,
Azalia Spa Goods,TRUE,FALSE,,unknown,
AZATURE,TRUE,FALSE,,unknown,
Azelia’s Earth,TRUE,FALSE,,unknown,
AZK,TRUE,FALSE,,unknown,
AZLO Lashes,TRUE,FALSE,,unknown,
Azmera Skin Care,FALSE,TRUE,,unknown,
Azmira Holistic Animal Care,TRUE,FALSE,,unknown,
Azuaya,TRUE,FALSE,,unknown,
Azul Cosmetique SAS,TRUE,FALSE,,unknown,
Azur Natural Bodycare,TRUE,FALSE,,unknown,
Azure,FALSE,TRUE,,unknown,
AZURE IS BLUE,TRUE,FALSE,,unknown,
Azurlis® Natural Skin Care,TRUE,FALSE,,unknown,
B Buddah Beauty,TRUE,FALSE,,unknown,
B Like Bamboo,TRUE,FALSE,,unknown,
B-leaf Botanics,TRUE,FALSE,,unknown,
B. Divine Aromatherapy,FALSE,TRUE,,unknown,
B. Glam Cosmetics,TRUE,FALSE,,unknown,
B. Soapure,TRUE,FALSE,,unknown,
b.BLD LLC,FALSE,TRUE,,unknown,
b.box for kids,TRUE,FALSE,,unknown,
b.fresh,TRUE,FALSE,,unknown,
B.RESPECT,TRUE,FALSE,,unknown,
B’Airie Beauty,TRUE,FALSE,,unknown,
B&Heal,TRUE,FALSE,,unknown,
B4 Brands,TRUE,FALSE,,unknown,
B4U Laboratories,TRUE,FALSE,,unknown,
Babe Essentials,TRUE,FALSE,,unknown,
Babe Original,FALSE,TRUE,,unknown,
Babeskin,TRUE,FALSE,,unknown,
Babo Botanicals,TRUE,TRUE,,unknown,
Babu,TRUE,FALSE,,unknown,
Baby Ammens,TRUE,FALSE,,unknown,
Baby Bare,TRUE,FALSE,,unknown,
Baby Bat Beauty,TRUE,FALSE,,unknown,
Baby Bum,FALSE,TRUE,,unknown,
Baby Magic,TRUE,FALSE,Naterra International,ok,
Baby Mantra,TRUE,FALSE,,unknown,
Baby~Pourri,FALSE,TRUE,,unknown,
BabyBoo,TRUE,FALSE,,unknown,
babybulles,TRUE,FALSE,,unknown,
BabyChakra,TRUE,FALSE,,unknown,
Babydoll Cosmetics,TRUE,FALSE,,unknown,
BabyFORTE,TRUE,FALSE,,unknown,
Babyicon,TRUE,FALSE,Cosmedia Kozmetik,ok,
Babytime!,TRUE,FALSE,,unknown,
Bacana-Skincare,TRUE,FALSE,,unknown,
Back To Earth,FALSE,TRUE,,unknown,
Back To Earth Skin,TRUE,FALSE,,unknown,
Back To Normal,TRUE,FALSE,,unknown,
back@one,TRUE,FALSE,,unknown,
Backstage Make-up,TRUE,FALSE,,unknown,
backtothelandlab,TRUE,FALSE,,unknown,
Bad Habit,TRUE,FALSE,,unknown,
Bade Natural,TRUE,FALSE,,unknown,
Badecanlar Şefkatli Kozmetik,TRUE,FALSE,,unknown,
BadGal Lash,TRUE,FALSE,,unknown,
Badger,FALSE,TRUE,,unknown,
Badger Balm,TRUE,FALSE,,unknown,
BaeBlu,FALSE,TRUE,,unknown,
Baene Bathing Essentials,TRUE,FALSE,,unknown,
Bāeo,FALSE,TRUE,,unknown,
Bahini,TRUE,FALSE,,unknown,
Baie Botanique,TRUE,FALSE,,unknown,
Baims,TRUE,FALSE,,unknown,
Bain de Soleil,TRUE,FALSE,,unknown,
Bain De Terre,TRUE,FALSE,Henkel,bad,Henkel sells in China
Baja Baby,TRUE,FALSE,,unknown,
Bakel,TRUE,FALSE,,unknown,
Balance Organically,TRUE,FALSE,,unknown,
Balanced Guru,TRUE,FALSE,,unknown,
Bald Glamour,FALSE,TRUE,,unknown,
Balea,TRUE,FALSE,,unknown,
Balenciaga,TRUE,FALSE,,unknown,
Bali Body,TRUE,FALSE,,unknown,
Bali Boo,TRUE,FALSE,,unknown,
BALI LASH,FALSE,TRUE,,unknown,
Bali Secrets,TRUE,FALSE,,unknown,
Balm Baby,FALSE,TRUE,,unknown,
Balm n Calm,FALSE,TRUE,,unknown,
Balmy,TRUE,FALSE,,unknown,
Bambini Furtuna,TRUE,FALSE,,unknown,
Bamboo Smiles,TRUE,FALSE,,unknown,
Bambu 7 Soap Co.,TRUE,FALSE,,unknown,
Bambu Earth,FALSE,TRUE,,unknown,
BANBU – Zero Waste Brand,TRUE,FALSE,,unknown,
Band-Aid,TRUE,FALSE,Johnson & Johnson,ok,
BANDI Cosmetics,TRUE,FALSE,,unknown,
Banjara’s,TRUE,FALSE,,unknown,
Baproy Bitkisel,TRUE,FALSE,,unknown,
BAR NONE,TRUE,FALSE,,unknown,
Bar Raw Beauty,TRUE,FALSE,,unknown,
Bara Cosmetics,TRUE,FALSE,,unknown,
BarBella Co.,FALSE,TRUE,,unknown,
Bardot Vegan Beauty,TRUE,FALSE,,unknown,
Bare Anatomy,TRUE,FALSE,,unknown,
Bare Bones Body Care,TRUE,FALSE,,unknown,
Bare Botanics,FALSE,TRUE,,unknown,
Bare English & Co.,TRUE,FALSE,,unknown,
Bare Necessities,TRUE,FALSE,,unknown,
Bare Organics,TRUE,FALSE,,unknown,
Bare Pits,TRUE,FALSE,,unknown,
Bare Republic,TRUE,FALSE,,unknown,
Bare Skin Bar,TRUE,FALSE,,unknown,
BareEarth,TRUE,FALSE,,unknown,
BareFace Cosmetics,TRUE,FALSE,,unknown,
Barefaced Beauty,TRUE,FALSE,,unknown,
Barefoot Scientist,FALSE,TRUE,,unknown,
Barefruit,TRUE,FALSE,,unknown,
bareMinerals,TRUE,FALSE,,unknown,
Bariani Body Care Products,TRUE,FALSE,,unknown,
Barks & Beauty Aesthetics,FALSE,TRUE,,unknown,
Barkz,TRUE,FALSE,,unknown,
Barnes Made,FALSE,TRUE,,unknown,
Baron Bishop Parfums,TRUE,FALSE,,unknown,
Baron Bright,TRUE,FALSE,,unknown,
Barony Beauty,TRUE,FALSE,,unknown,
Barr,TRUE,FALSE,,unknown,
BARREL AND OAK,TRUE,FALSE,Designworks Investments,ok,
Barrett Fragrances,TRUE,FALSE,,unknown,
Barrier Body Wash,TRUE,FALSE,,unknown,
BARRY M,TRUE,FALSE,,unknown,
Bartholomew Sisters,TRUE,FALSE,,unknown,
Bartpracht,TRUE,FALSE,,unknown,
Base Beauté,TRUE,FALSE,,unknown,
Base Coat,TRUE,FALSE,,unknown,
BASE LAB,TRUE,FALSE,,unknown,
Base Skin,TRUE,FALSE,,unknown,
Baseblue Cosmetics,TRUE,FALSE,,unknown,
Bashía Cosmetics,TRUE,FALSE,,unknown,
basic,TRUE,FALSE,,unknown,
Basic Beauty,TRUE,FALSE,,unknown,
Basic Ink,TRUE,FALSE,,unknown,
Basic Vigor Nutraceuticals,TRUE,FALSE,,unknown,
Basin,TRUE,FALSE,,unknown,
Bask Suncare,FALSE,TRUE,,unknown,
Bastille Parfums,TRUE,FALSE,ESTER,ok,
Bath & Body Works,TRUE,FALSE,L Brands,ok,
Bath By Bettijo,TRUE,FALSE,,unknown,
Bath Haus Body Pty Ltd,TRUE,FALSE,,unknown,
Bath Island,TRUE,FALSE,,unknown,
"Bath Petals, Inc.",TRUE,FALSE,,unknown,
Battle Green,TRUE,FALSE,,unknown,
BATTUS,TRUE,FALSE,,unknown,
Baudelaire,TRUE,FALSE,,unknown,
Baumebastic,TRUE,FALSE,,unknown,
Bausch + Lomb,TRUE,FALSE,Valeant Pharmaceuticals,ok,
Bawaw,TRUE,FALSE,,unknown,
baybies,TRUE,FALSE,,unknown,
Bayes,FALSE,TRUE,,unknown,
Bayla Skin,TRUE,FALSE,,unknown,
Baylis & Harding,TRUE,FALSE,,unknown,
BayWest Skincare,TRUE,FALSE,,unknown,
BB Lifestyle LLC,TRUE,FALSE,,unknown,
bBold,TRUE,FALSE,,unknown,
BCakes LLC,FALSE,TRUE,,unknown,
Be a 10,FALSE,TRUE,,unknown,
Be A Bombshell Cosmetics,TRUE,FALSE,,unknown,
Be at One,TRUE,FALSE,,unknown,
Be Aurora,TRUE,FALSE,,unknown,
be Chom Chom Rusgrin LLC,TRUE,FALSE,,unknown,
Be Free by Danielle Fishel,FALSE,TRUE,,unknown,
be green – be better,TRUE,FALSE,,unknown,
Be Green Bath and Body,TRUE,FALSE,,unknown,
Be Humane,TRUE,FALSE,,unknown,
Be in Love,FALSE,TRUE,,unknown,
Be Kashvi,TRUE,FALSE,,unknown,
Be Natural Cosmetics,TRUE,FALSE,,unknown,
Be Natural Organics,TRUE,FALSE,,unknown,
Be Simple,TRUE,FALSE,,unknown,
be tanics,TRUE,FALSE,,unknown,
Be Well Company,TRUE,FALSE,,unknown,
Be-blum,TRUE,FALSE,,unknown,
Be. On Vegan,TRUE,FALSE,,unknown,
Beach Baby Bath & Body,FALSE,TRUE,,unknown,
Beach House Group,TRUE,FALSE,,unknown,
Beach Organics Skin Care,TRUE,FALSE,,unknown,
Beach Street,TRUE,FALSE,,unknown,
Beany,TRUE,FALSE,,unknown,
Bear Naked Pickleball,FALSE,TRUE,,unknown,
Beard Care Club,FALSE,TRUE,,unknown,
Bearded Coast,TRUE,TRUE,,unknown,
Beaubble,TRUE,FALSE,,unknown,
"Beaumont Products, Inc.",TRUE,FALSE,,unknown,
BEAUT.E,TRUE,FALSE,,unknown,
Beautaniq Beauty,TRUE,FALSE,,unknown,
Beaute Affair,TRUE,FALSE,,unknown,
Beauté Wise,TRUE,FALSE,,unknown,
Beautenotions,TRUE,FALSE,,unknown,
Beautifek,TRUE,FALSE,,unknown,
Beautiful Earth,TRUE,FALSE,,unknown,
Beautiful Movements Cosmetics,TRUE,FALSE,,unknown,
Beautiful Souls Aligned,TRUE,FALSE,,unknown,
Beautiful Wish,TRUE,FALSE,,unknown,
BEAUTIFULSCENTS,TRUE,FALSE,,unknown,
Beautisol,TRUE,FALSE,,unknown,
Beautitionary,FALSE,TRUE,,unknown,
Beauts,TRUE,FALSE,,unknown,
Beauty & More,TRUE,FALSE,NTS İÇ VE DIŞ TİCARET ITRİYAT SANAYİ ANONİM ŞİRKETİ,ok,
Beauty 21 Cosmetics,TRUE,FALSE,,unknown,
Beauty 4 Fun,TRUE,FALSE,,unknown,
Beauty Art World,FALSE,TRUE,,unknown,
Beauty Bakerie Cosmetics,TRUE,FALSE,,unknown,
Beauty Bay,TRUE,FALSE,,unknown,
Beauty Bestie,FALSE,TRUE,,unknown,
Beauty Bliss Cosmetics,TRUE,FALSE,,unknown,
Beauty Brand X,TRUE,FALSE,,unknown,
Beauty by Earth,FALSE,TRUE,,unknown,
Beauty By Stony,TRUE,FALSE,,unknown,
Beauty Concept,TRUE,FALSE,,unknown,
Beauty Creations,TRUE,TRUE,,unknown,
Beauty Disrupted,TRUE,FALSE,,unknown,
BEAUTY DREAMS COSMETIC SERVICES,TRUE,FALSE,,unknown,
Beauty Foot Cosmetic,TRUE,FALSE,,unknown,
Beauty For Real,TRUE,FALSE,,unknown,
Beauty Glam,TRUE,FALSE,,unknown,
Beauty Icon Cosmetics,TRUE,FALSE,,unknown,
Beauty in the RAW,TRUE,FALSE,,unknown,
Beauty Influence Brands,TRUE,FALSE,,unknown,
BEAUTY OF JOSEON,TRUE,FALSE,,unknown,
Beauty Perspectives,TRUE,FALSE,,unknown,
Beauty Pie,TRUE,FALSE,,unknown,
"Beauty Plus Global, Inc.",TRUE,FALSE,,unknown,
Beauty Pro,TRUE,FALSE,,unknown,
Beauty Quest Group,TRUE,FALSE,,unknown,
Beauty Sanctuary Cosmetics,TRUE,FALSE,,unknown,
Beauty Science UK,TRUE,FALSE,,unknown,
Beauty Society,TRUE,FALSE,,unknown,
BEAUTY TOOLS,TRUE,FALSE,Empresas DBS,ok,
Beauty Treats,TRUE,FALSE,,unknown,
Beauty Without Cruelty,TRUE,TRUE,"UK, Europe, & Rest of World",ok,
Beauty Without Cruelty Products for North American Customers,TRUE,FALSE,,unknown,
BEAUTY-K,TRUE,FALSE,,unknown,
BeautyBio,TRUE,FALSE,,unknown,
beautyblender®,TRUE,FALSE,,unknown,
BEAUTYCOLOR,TRUE,FALSE,Bonyplus Cosmetics Industry,ok,
BEAUTYLOPE Pure & Vegan Halal Cosmetics,TRUE,FALSE,,unknown,
BeautyRx,TRUE,FALSE,,unknown,
BeautySoClean,TRUE,FALSE,,unknown,
BeautyStat Cosmetics,FALSE,TRUE,,unknown,
BEB Organic,TRUE,FALSE,,unknown,
BeBella,TRUE,FALSE,,unknown,
BeBella Cosmetics,FALSE,TRUE,,unknown,
beBIO,TRUE,FALSE,,unknown,
Because Animals,TRUE,FALSE,,unknown,
Bedenno,TRUE,FALSE,,unknown,
Bedrock,FALSE,TRUE,,unknown,
Bedrock and Bloom,TRUE,FALSE,,unknown,
Bee Beauty,TRUE,FALSE,Gratis,ok,
Bee Good Do Good,FALSE,TRUE,,unknown,
Bee Naturals,FALSE,TRUE,,unknown,
BEE-OCH Organics,TRUE,FALSE,,unknown,
BEECAUSE,TRUE,FALSE,,unknown,
Beecology,TRUE,FALSE,,unknown,
BeeCos,FALSE,TRUE,,unknown,
Beefayre,TRUE,FALSE,,unknown,
BeeFriendly Skincare,TRUE,FALSE,,unknown,
BeeKind,FALSE,TRUE,,unknown,
Beekman 1802,TRUE,TRUE,,unknown,
Bees Brilliance,TRUE,FALSE,,unknown,
Beesline,TRUE,FALSE,,unknown,
BeeSweet LipBalm,TRUE,FALSE,,unknown,
Beetles Gel Polish,FALSE,TRUE,,unknown,
Beettan,TRUE,FALSE,,unknown,
BEEVIBE LAB,TRUE,FALSE,,unknown,
Before,FALSE,TRUE,,unknown,
Begley's,FALSE,TRUE,,unknown,
Beia,FALSE,TRUE,,unknown,
Beiersdorf,TRUE,FALSE,,unknown,
Being Frenshe,TRUE,FALSE,Maesa,ok,
Being Frenshe Hair Wellness,TRUE,FALSE,,unknown,
BEJOU,FALSE,TRUE,,unknown,
BEL Corporation,TRUE,FALSE,,unknown,
Bel Essence,FALSE,TRUE,,unknown,
BELA BERE VIEIRA CARDOSO COSMETICOS,TRUE,FALSE,,unknown,
Belegenza,TRUE,FALSE,,unknown,
Beleza Naturais,TRUE,FALSE,,unknown,
Belflora,TRUE,FALSE,,unknown,
Belico,TRUE,FALSE,,unknown,
Believe,TRUE,FALSE,,unknown,
Bell,TRUE,FALSE,,unknown,
Bella & Bear,TRUE,FALSE,,unknown,
Bella & Grace,FALSE,TRUE,,unknown,
Bella Forever,TRUE,FALSE,,unknown,
Bella Jane Organics,TRUE,FALSE,,unknown,
Bella Lina Bath,TRUE,FALSE,,unknown,
Bella Luccè,TRUE,FALSE,,unknown,
Bella Mari,FALSE,TRUE,,unknown,
Bella Michelle,TRUE,FALSE,,unknown,
Bella Organics,TRUE,FALSE,,unknown,
Bella Skin Boutique,TRUE,FALSE,,unknown,
Bella Vi,TRUE,FALSE,,unknown,
Bella Vida Santa Barbara,FALSE,TRUE,,unknown,
Bella's Beauty Natural LLC,FALSE,TRUE,,unknown,
Bella’s Luvbar Butter,TRUE,FALSE,,unknown,
Bellabaci,TRUE,FALSE,,unknown,
Bellabeautebar LLC,FALSE,TRUE,,unknown,
Bellami,TRUE,FALSE,,unknown,
Bellamianta,TRUE,FALSE,,unknown,
Bellapierre Cosmetics,FALSE,TRUE,,unknown,
Bellaroma,TRUE,FALSE,,unknown,
Bellati Naturals,TRUE,FALSE,,unknown,
belle & bianca,TRUE,FALSE,,unknown,
Belle’s Botanicals,TRUE,FALSE,,unknown,
Bellemer Laboratory,TRUE,FALSE,,unknown,
Bello Cosmetics,TRUE,FALSE,,unknown,
Belly's Candle Co.,FALSE,TRUE,,unknown,
Below 60,FALSE,TRUE,,unknown,
BEMYFLOWER,TRUE,FALSE,,unknown,
Ben & Anna,TRUE,FALSE,,unknown,
Benecos,TRUE,FALSE,Cosmondial,ok,
Benefit Cosmetics,TRUE,FALSE,LVMH,bad,LVMH sells in China
Benevo,TRUE,FALSE,,unknown,
Benevolent Skin,TRUE,FALSE,,unknown,
BENGAY,TRUE,FALSE,Johnson & Johnson,ok,
Benton,TRUE,FALSE,,unknown,
Bergamia,TRUE,FALSE,,unknown,
Berlin Skin,FALSE,TRUE,,unknown,
Berry Be Beauty,TRUE,FALSE,,unknown,
Bésame Cosmetics,TRUE,FALSE,,unknown,
Besiata Beauty,TRUE,FALSE,,unknown,
Besix,TRUE,FALSE,,unknown,
Bespoke Europe,TRUE,FALSE,,unknown,
Best Earth Goods,FALSE,TRUE,,unknown,
Best Pal,FALSE,TRUE,,unknown,
Bestowed Essentials,TRUE,FALSE,,unknown,
BeSweet Creations,TRUE,FALSE,,unknown,
Bétèrre Skin+Care,TRUE,FALSE,,unknown,
Better & Better,FALSE,TRUE,,unknown,
Better Botanicals,FALSE,TRUE,,unknown,
Better Nature,TRUE,FALSE,,unknown,
Better Not Younger,FALSE,TRUE,,unknown,
Better-Natured,TRUE,FALSE,,unknown,
Bettina Cosmetics,TRUE,FALSE,,unknown,
Beurre Shea Butter Skincare,FALSE,TRUE,,unknown,
BEUTEUS®,FALSE,TRUE,,unknown,
Beverly Hills MD,FALSE,TRUE,,unknown,
Bex Beauty,TRUE,FALSE,,unknown,
Beyer & Söhne,TRUE,FALSE,,unknown,
Beyond Cosmetics,TRUE,FALSE,,unknown,
Beyond Good,FALSE,TRUE,,unknown,
Beyond Nutrition,TRUE,FALSE,,unknown,
Beyond Pure,FALSE,TRUE,,unknown,
Beyond Resilience,TRUE,FALSE,,unknown,
Beyonderway,FALSE,TRUE,,unknown,
BH Cosmetics,TRUE,FALSE,,unknown,
BH Dermcenter,FALSE,TRUE,,unknown,
bhab,TRUE,FALSE,YULAO,ok,
Bhumi Makeup Brushes,TRUE,FALSE,,unknown,
Bia,TRUE,FALSE,,unknown,
BIA Bare It All,FALSE,TRUE,,unknown,
Biblian,TRUE,FALSE,Beautynk,ok,
Bic Corporation,TRUE,FALSE,,unknown,
BIDALLI BEAUTY,TRUE,FALSE,,unknown,
BIECHO Seoul,TRUE,FALSE,,unknown,
Bielenda,TRUE,FALSE,,unknown,
Bigger Than Beauty Skincare®,FALSE,TRUE,,unknown,
Biggs & Featherbelle,TRUE,FALSE,,unknown,
Biimil Body Skincare,TRUE,FALSE,,unknown,
BIKAR ALAM,TRUE,FALSE,,unknown,
Billbergia Nature Products LLP,TRUE,FALSE,,unknown,
BILLIE,TRUE,FALSE,,unknown,
Billion Dollar Beauty,FALSE,TRUE,,unknown,
Billy Jealousy,TRUE,FALSE,,unknown,
Bingo Cosmetic Manufacture Ltd.,TRUE,FALSE,,unknown,
Bio Creative Labs,TRUE,FALSE,,unknown,
Bio Follicle Vegan Plant Derived Hair Products,FALSE,TRUE,,unknown,
Bio Ionic,TRUE,FALSE,BBI,ok,
Bio Pac,TRUE,FALSE,,unknown,
Bio Radiata,TRUE,FALSE,,unknown,
Bio Sakure,TRUE,FALSE,,unknown,
Bio Takara,TRUE,FALSE,,unknown,
Bio-Kleen,TRUE,FALSE,,unknown,
Bio-T,TRUE,FALSE,,unknown,
Bio-Therapeutic,TRUE,FALSE,,unknown,
bio:me,TRUE,FALSE,Unilever,bad,Unilever sells in China
BioBella,TRUE,FALSE,,unknown,
BIOBRANDS,TRUE,FALSE,,unknown,
BioClarity,TRUE,TRUE,Adigica Health,ok,
Biocoiff,TRUE,FALSE,,unknown,
BIOCOS INC,TRUE,FALSE,,unknown,
Biocosmética Jénak Chile,TRUE,FALSE,,unknown,
BIODERMA,TRUE,FALSE,,unknown,
Bioetyc,TRUE,FALSE,,unknown,
Biofilia,TRUE,FALSE,,unknown,
Biogar,TRUE,FALSE,,unknown,
Biogen Biotics,TRUE,FALSE,,unknown,
"Biogime International, Inc.",TRUE,FALSE,,unknown,
Biokleen,TRUE,FALSE,,unknown,
Bioland,TRUE,FALSE,,unknown,
Biolao Cosmetics,TRUE,FALSE,,unknown,
Bioleila Cosmeticos,TRUE,FALSE,,unknown,
biolys,TRUE,FALSE,,unknown,
BIOMADIKA – AROMADI KA,TRUE,FALSE,,unknown,
BioMakeup,TRUE,FALSE,,unknown,
Bionike,TRUE,FALSE,ICIM INTERNATIONAL,ok,
Bionova,TRUE,FALSE,,unknown,
Biophile,TRUE,FALSE,,unknown,
Bior Organics,TRUE,FALSE,,unknown,
Bioreline,TRUE,FALSE,,unknown,
Biorenda,TRUE,FALSE,,unknown,
BioRepublic Skincare,FALSE,TRUE,,unknown,
biOrganics,TRUE,FALSE,,unknown,
Bioscalp London,TRUE,FALSE,,unknown,
Biosecrets,TRUE,FALSE,,unknown,
BioSilk,FALSE,TRUE,,unknown,
Bioskin,TRUE,FALSE,,unknown,
Biosol Tech Corp,TRUE,FALSE,,unknown,
Biospen,TRUE,FALSE,,unknown,
Biossance,TRUE,TRUE,,unknown,
BiotechBeauty,TRUE,TRUE,,unknown,
Biotene,TRUE,FALSE,GlaxoSmithKline,ok,
Biotera,TRUE,FALSE,Henkel,bad,Henkel sells in China
BioTerra,TRUE,FALSE,,unknown,
BIOTHECARY,TRUE,FALSE,,unknown,
BioThera Solutions,FALSE,TRUE,,unknown,
Biotherm,TRUE,FALSE,L’Oreal,bad,L'Oréal sells in China
Biotie,TRUE,FALSE,,unknown,
Biotone,TRUE,FALSE,,unknown,
Biotonique,TRUE,FALSE,,unknown,
Biotop Professionals Products,TRUE,FALSE,,unknown,
Biotulin,TRUE,FALSE,,unknown,
BIOTURM,TRUE,FALSE,,unknown,
Biovaj,TRUE,FALSE,,unknown,
Biovene Cosmetics,TRUE,FALSE,,unknown,
Biozenthi,TRUE,FALSE,,unknown,
Birch Babe,FALSE,TRUE,,unknown,
Birch Beauty,FALSE,TRUE,,unknown,
BIRCH LIP BALM,TRUE,FALSE,,unknown,
Birch3,TRUE,FALSE,,unknown,
BIRCHROSE + CO,TRUE,FALSE,,unknown,
Birdbath,TRUE,TRUE,,unknown,
BIRKENSPANNER,TRUE,FALSE,Biocraft Naturprodukte GmbH,ok,
Birthstone Scents,TRUE,FALSE,,unknown,
Bishop Botanicals,TRUE,TRUE,,unknown,
Bisou Bisou Skin,TRUE,FALSE,,unknown,
Bissell,TRUE,FALSE,,unknown,
Bite Beauty,TRUE,FALSE,,unknown,
Bite Toothpaste Bits,TRUE,FALSE,,unknown,
BIW BIW,TRUE,FALSE,,unknown,
BKIND,FALSE,TRUE,,unknown,
BL Glowskin,FALSE,TRUE,,unknown,
Bl'eau,FALSE,TRUE,,unknown,
Black Chicken Remedies,TRUE,FALSE,,unknown,
Black Country Balsam,TRUE,FALSE,,unknown,
Black Dahlia,TRUE,FALSE,,unknown,
Black Girl Sunscreen,TRUE,FALSE,,unknown,
Black Label Cosmetics,TRUE,FALSE,,unknown,
Black Magic Concepts,TRUE,FALSE,,unknown,
Black Moon Cosmetics,TRUE,TRUE,,unknown,
Black Radiance,TRUE,FALSE,,unknown,
Black Robin,TRUE,FALSE,,unknown,
Black Sheep Organics,TRUE,TRUE,,unknown,
Black Tai Salt Company,TRUE,FALSE,,unknown,
Black Tie Cosmetics,TRUE,FALSE,,unknown,
Blackwood™ For Men,TRUE,FALSE,,unknown,
Blake Brown,FALSE,TRUE,,unknown,
